,Position,Track Name,Artist,Streams,date,region,spotify_id
247,8.0,Talk (feat. Disclosure),Khalid,7292412.0,2019-04-05--2019-04-12,us,6TqXcAFInzjp0bODyvrWEq
248,9.0,Outta My Head (with John Mayer),Khalid,7094716.0,2019-04-05--2019-04-12,us,09oZ9eXQ2fo6YDrPzJqAoP
249,10.0,Better,Khalid,6978918.0,2019-04-05--2019-04-12,us,6zeeWid2sgw4lap2jV61PZ
250,11.0,Wow.,Post Malone,6948506.0,2019-04-05--2019-04-12,us,6MWtB6iiXyIwun0YzU6DFP
251,12.0,bury a friend,Billie Eilish,6887623.0,2019-04-05--2019-04-12,us,4SSnFejRGlZikf02HLewEF
252,13.0,My Bad,Khalid,6679962.0,2019-04-05--2019-04-12,us,2XKFnwB6djxrJCjR3PdeRb
253,14.0,Murder On My Mind,YNW Melly,6618213.0,2019-04-05--2019-04-12,us,7eBqSVxrzQZtK2mmgRG6lC
254,15.0,Going Bad (feat. Drake),Meek Mill,6523365.0,2019-04-05--2019-04-12,us,2IRZnDFmlqMuOrYOLnZZyc
255,16.0,7 rings,Ariana Grande,6439592.0,2019-04-05--2019-04-12,us,6ocbgoVGwYJhOv1GgI9NsF
256,17.0,Sucker,Jonas Brothers,6385996.0,2019-04-05--2019-04-12,us,4y3OI86AEP6PQoDE6olYhO
257,18.0,when the party's over,Billie Eilish,6176551.0,2019-04-05--2019-04-12,us,43zdsphuZLzwA9k4DJhU0I
258,19.0,MONOPOLY (with Victoria Monét),Ariana Grande,5512870.0,2019-04-05--2019-04-12,us,6tsOcBnaKgzK22yEiqRh8P
259,20.0,Pure Water (with Migos),Mustard,5453259.0,2019-04-05--2019-04-12,us,63cd4JkwGgYJrbOizbfmsp
260,21.0,Mixed Personalities (feat. Kanye West),YNW Melly,5324871.0,2019-04-05--2019-04-12,us,6vWEAOUSxohKxhp0K1BsxL
261,22.0,Robbery,Juice WRLD,5229177.0,2019-04-05--2019-04-12,us,6Hj9jySrnFppAI0sEMCZpJ
262,23.0,Saturday Nights,Khalid,5131881.0,2019-04-05--2019-04-12,us,5kfNriitmkNE8mUbZ7gbq8
263,24.0,"break up with your girlfriend, i'm bored",Ariana Grande,5080706.0,2019-04-05--2019-04-12,us,4kV4N9D1iKVxx1KLvtTpjS
264,25.0,my strange addiction,Billie Eilish,5076956.0,2019-04-05--2019-04-12,us,3Tc57t9l2O8FwQZtQOvPXK
265,26.0,xanny,Billie Eilish,4998364.0,2019-04-05--2019-04-12,us,4QIo4oxwzzafcBWkKjDpXY
266,27.0,you should see me in a crown,Billie Eilish,4973748.0,2019-04-05--2019-04-12,us,3XF5xLJHOQQRbWya6hBp7d
267,28.0,Don't Pretend (feat. SAFE),Khalid,4973336.0,2019-04-05--2019-04-12,us,1E6DEDWDKHoOW0fcFuDghV
268,29.0,all the good girls go to hell,Billie Eilish,4909126.0,2019-04-05--2019-04-12,us,6IRdLKIyS4p7XNiP8r6rsx
269,30.0,Kill This Love,BLACKPINK,4767088.0,2019-04-05--2019-04-12,us,4pUCKHjJ4Ijewc37rRrvHn
270,1.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,17414584.0,2019-04-12--2019-04-19,us,6u7jPi22kF8CTQ3rb9DHE7
271,2.0,bad guy,Billie Eilish,12943018.0,2019-04-12--2019-04-19,us,2Fxmhks0bxGSBdJ92vM42m
272,3.0,Old Town Road,Lil Nas X,11821734.0,2019-04-12--2019-04-19,us,53CJANUxooaqGOtdsBTh7O
273,4.0,Boy With Luv (feat. Halsey),BTS,8476594.0,2019-04-12--2019-04-19,us,5KawlOMHjWeUjQtnuRs22c
274,5.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8284856.0,2019-04-12--2019-04-19,us,3KkXRkHbMCARz0aVfEt68P
275,6.0,MIDDLE CHILD,J. Cole,7668926.0,2019-04-12--2019-04-19,us,2JvzF1RMd7lE3KmFlsyZD8
276,7.0,Sanguine Paradise,Lil Uzi Vert,7485443.0,2019-04-12--2019-04-19,us,3XiNC94b4Tq1xwv70sQJGN
277,8.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,7199525.0,2019-04-12--2019-04-19,us,1wJRveJZLSb1rjhnUHQiv6
278,9.0,Talk (feat. Disclosure),Khalid,6746938.0,2019-04-12--2019-04-19,us,6TqXcAFInzjp0bODyvrWEq
279,10.0,Wow.,Post Malone,6704258.0,2019-04-12--2019-04-19,us,6MWtB6iiXyIwun0YzU6DFP
280,11.0,SOS,Avicii,6458836.0,2019-04-12--2019-04-19,us,6nDKrPlXdpomGBgAlO7UdP
281,12.0,Going Bad (feat. Drake),Meek Mill,6329135.0,2019-04-12--2019-04-19,us,2IRZnDFmlqMuOrYOLnZZyc
282,13.0,7 rings,Ariana Grande,6200929.0,2019-04-12--2019-04-19,us,6ocbgoVGwYJhOv1GgI9NsF
283,14.0,bury a friend,Billie Eilish,6158119.0,2019-04-12--2019-04-19,us,4SSnFejRGlZikf02HLewEF
284,15.0,Murder On My Mind,YNW Melly,6093092.0,2019-04-12--2019-04-19,us,7eBqSVxrzQZtK2mmgRG6lC
285,16.0,wish you were gay,Billie Eilish,6072735.0,2019-04-12--2019-04-19,us,3Fj47GNK2kUF0uaEDgXLaD
286,17.0,Sucker,Jonas Brothers,5742979.0,2019-04-12--2019-04-19,us,4y3OI86AEP6PQoDE6olYhO
287,18.0,when the party's over,Billie Eilish,5492442.0,2019-04-12--2019-04-19,us,43zdsphuZLzwA9k4DJhU0I
288,19.0,Pure Water (with Migos),Mustard,5292434.0,2019-04-12--2019-04-19,us,63cd4JkwGgYJrbOizbfmsp
289,20.0,Robbery,Juice WRLD,5069588.0,2019-04-12--2019-04-19,us,6Hj9jySrnFppAI0sEMCZpJ
290,21.0,Better,Khalid,5025440.0,2019-04-12--2019-04-19,us,6zeeWid2sgw4lap2jV61PZ
291,22.0,Mixed Personalities (feat. Kanye West),YNW Melly,4929171.0,2019-04-12--2019-04-19,us,6vWEAOUSxohKxhp0K1BsxL
292,23.0,Outta My Head (with John Mayer),Khalid,4563710.0,2019-04-12--2019-04-19,us,09oZ9eXQ2fo6YDrPzJqAoP
293,24.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4446960.0,2019-04-12--2019-04-19,us,78QR3Wp35dqAhFEc2qAGjE
294,25.0,a lot,21 Savage,4359164.0,2019-04-12--2019-04-19,us,2t8yVaLvJ0RenpXUIAC52d
295,26.0,you should see me in a crown,Billie Eilish,4202609.0,2019-04-12--2019-04-19,us,3XF5xLJHOQQRbWya6hBp7d
296,27.0,xanny,Billie Eilish,4162969.0,2019-04-12--2019-04-19,us,4QIo4oxwzzafcBWkKjDpXY
297,28.0,"break up with your girlfriend, i'm bored",Ariana Grande,4141143.0,2019-04-12--2019-04-19,us,4kV4N9D1iKVxx1KLvtTpjS
298,29.0,my strange addiction,Billie Eilish,4140791.0,2019-04-12--2019-04-19,us,3Tc57t9l2O8FwQZtQOvPXK
299,30.0,Faucet Failure,Ski Mask The Slump God,4104347.0,2019-04-12--2019-04-19,us,1ThmUihH9dF8EV08ku5AXN
300,1.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,13680055.0,2019-04-19--2019-04-26,us,6u7jPi22kF8CTQ3rb9DHE7
301,2.0,bad guy,Billie Eilish,10993700.0,2019-04-19--2019-04-26,us,2Fxmhks0bxGSBdJ92vM42m
302,3.0,Old Town Road,Lil Nas X,9356754.0,2019-04-19--2019-04-26,us,53CJANUxooaqGOtdsBTh7O
303,4.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,8159895.0,2019-04-19--2019-04-26,us,3KkXRkHbMCARz0aVfEt68P
304,5.0,MIDDLE CHILD,J. Cole,7128287.0,2019-04-19--2019-04-26,us,2JvzF1RMd7lE3KmFlsyZD8
305,6.0,Sanguine Paradise,Lil Uzi Vert,7054863.0,2019-04-19--2019-04-26,us,3XiNC94b4Tq1xwv70sQJGN
306,7.0,Talk (feat. Disclosure),Khalid,6805820.0,2019-04-19--2019-04-26,us,6TqXcAFInzjp0bODyvrWEq
307,8.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,6514815.0,2019-04-19--2019-04-26,us,1wJRveJZLSb1rjhnUHQiv6
308,9.0,Going Bad (feat. Drake),Meek Mill,5992814.0,2019-04-19--2019-04-26,us,2IRZnDFmlqMuOrYOLnZZyc
309,10.0,Wow.,Post Malone,5874098.0,2019-04-19--2019-04-26,us,6MWtB6iiXyIwun0YzU6DFP
310,11.0,Murder On My Mind,YNW Melly,5782596.0,2019-04-19--2019-04-26,us,7eBqSVxrzQZtK2mmgRG6lC
311,12.0,7 rings,Ariana Grande,5755995.0,2019-04-19--2019-04-26,us,6ocbgoVGwYJhOv1GgI9NsF
312,13.0,Boy With Luv (feat. Halsey),BTS,5695169.0,2019-04-19--2019-04-26,us,5KawlOMHjWeUjQtnuRs22c
313,14.0,bury a friend,Billie Eilish,5597236.0,2019-04-19--2019-04-26,us,4SSnFejRGlZikf02HLewEF
314,15.0,wish you were gay,Billie Eilish,5301524.0,2019-04-19--2019-04-26,us,3Fj47GNK2kUF0uaEDgXLaD
315,16.0,Sucker,Jonas Brothers,5290510.0,2019-04-19--2019-04-26,us,4y3OI86AEP6PQoDE6olYhO
316,17.0,when the party's over,Billie Eilish,5219537.0,2019-04-19--2019-04-26,us,43zdsphuZLzwA9k4DJhU0I
317,18.0,Pure Water (with Migos),Mustard,4990555.0,2019-04-19--2019-04-26,us,63cd4JkwGgYJrbOizbfmsp
318,19.0,Mixed Personalities (feat. Kanye West),YNW Melly,4733635.0,2019-04-19--2019-04-26,us,6vWEAOUSxohKxhp0K1BsxL
319,20.0,Robbery,Juice WRLD,4728032.0,2019-04-19--2019-04-26,us,6Hj9jySrnFppAI0sEMCZpJ
320,21.0,Power is Power,SZA,4693510.0,2019-04-19--2019-04-26,us,35RDmXJ59YYGNlv1KfTGsP
321,22.0,SOS,Avicii,4542731.0,2019-04-19--2019-04-26,us,6nDKrPlXdpomGBgAlO7UdP
322,23.0,Better,Khalid,4540557.0,2019-04-19--2019-04-26,us,6zeeWid2sgw4lap2jV61PZ
323,24.0,Envy Me,Calboy,4287342.0,2019-04-19--2019-04-26,us,05t7JMip6JrLuSrMV5yYjX
324,25.0,Earth,Lil Dicky,4250959.0,2019-04-19--2019-04-26,us,2S1LebN6AXXQqJolBxlWgO
325,26.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4192171.0,2019-04-19--2019-04-26,us,78QR3Wp35dqAhFEc2qAGjE
326,27.0,Faucet Failure,Ski Mask The Slump God,4059614.0,2019-04-19--2019-04-26,us,1ThmUihH9dF8EV08ku5AXN
327,28.0,a lot,21 Savage,4011672.0,2019-04-19--2019-04-26,us,2t8yVaLvJ0RenpXUIAC52d
328,29.0,lovely,Billie Eilish,3944121.0,2019-04-19--2019-04-26,us,1NJcg626wLln4pGHpiV7mf
329,30.0,you should see me in a crown,Billie Eilish,3877166.0,2019-04-19--2019-04-26,us,3XF5xLJHOQQRbWya6hBp7d
330,1.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,13813505.0,2019-04-26--2019-05-03,us,4Sib57MmYGJzSvkW84jTwh
331,2.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,11722976.0,2019-04-26--2019-05-03,us,6u7jPi22kF8CTQ3rb9DHE7
332,3.0,bad guy,Billie Eilish,10061020.0,2019-04-26--2019-05-03,us,2Fxmhks0bxGSBdJ92vM42m
333,4.0,Old Town Road,Lil Nas X,7862873.0,2019-04-26--2019-05-03,us,53CJANUxooaqGOtdsBTh7O
334,5.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7716073.0,2019-04-26--2019-05-03,us,3KkXRkHbMCARz0aVfEt68P
335,6.0,Talk (feat. Disclosure),Khalid,6908184.0,2019-04-26--2019-05-03,us,6TqXcAFInzjp0bODyvrWEq
336,7.0,Sanguine Paradise,Lil Uzi Vert,6726365.0,2019-04-26--2019-05-03,us,3XiNC94b4Tq1xwv70sQJGN
337,8.0,MIDDLE CHILD,J. Cole,6697172.0,2019-04-26--2019-05-03,us,2JvzF1RMd7lE3KmFlsyZD8
338,9.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,6265369.0,2019-04-26--2019-05-03,us,1wJRveJZLSb1rjhnUHQiv6
339,10.0,Wow.,Post Malone,5667287.0,2019-04-26--2019-05-03,us,6MWtB6iiXyIwun0YzU6DFP
340,11.0,Murder On My Mind,YNW Melly,5439653.0,2019-04-26--2019-05-03,us,7eBqSVxrzQZtK2mmgRG6lC
341,12.0,Going Bad (feat. Drake),Meek Mill,5432444.0,2019-04-26--2019-05-03,us,2IRZnDFmlqMuOrYOLnZZyc
342,13.0,7 rings,Ariana Grande,5327808.0,2019-04-26--2019-05-03,us,6ocbgoVGwYJhOv1GgI9NsF
343,14.0,Truth Hurts,Lizzo,5165773.0,2019-04-26--2019-05-03,us,4HFpIAtiojlAuYNmITpYGn
344,15.0,bury a friend,Billie Eilish,5034447.0,2019-04-26--2019-05-03,us,4SSnFejRGlZikf02HLewEF
345,16.0,Boy With Luv (feat. Halsey),BTS,4861268.0,2019-04-26--2019-05-03,us,5KawlOMHjWeUjQtnuRs22c
346,17.0,when the party's over,Billie Eilish,4860924.0,2019-04-26--2019-05-03,us,43zdsphuZLzwA9k4DJhU0I
347,18.0,Pure Water (with Migos),Mustard,4834907.0,2019-04-26--2019-05-03,us,63cd4JkwGgYJrbOizbfmsp
348,19.0,Sucker,Jonas Brothers,4714790.0,2019-04-26--2019-05-03,us,4y3OI86AEP6PQoDE6olYhO
349,20.0,wish you were gay,Billie Eilish,4637510.0,2019-04-26--2019-05-03,us,3Fj47GNK2kUF0uaEDgXLaD
350,21.0,Robbery,Juice WRLD,4551566.0,2019-04-26--2019-05-03,us,6Hj9jySrnFppAI0sEMCZpJ
351,22.0,Floating (feat. 21 Savage),ScHoolboy Q,4461670.0,2019-04-26--2019-05-03,us,4NN6N5TxBO5k9uqu0W4gfQ
352,23.0,Mixed Personalities (feat. Kanye West),YNW Melly,4295794.0,2019-04-26--2019-05-03,us,6vWEAOUSxohKxhp0K1BsxL
353,24.0,Better,Khalid,4205827.0,2019-04-26--2019-05-03,us,6zeeWid2sgw4lap2jV61PZ
354,25.0,SOS,Avicii,4201000.0,2019-04-26--2019-05-03,us,6nDKrPlXdpomGBgAlO7UdP
355,26.0,Envy Me,Calboy,4184610.0,2019-04-26--2019-05-03,us,05t7JMip6JrLuSrMV5yYjX
356,27.0,Pop Out (feat. Lil Tjay),Polo G,4073247.0,2019-04-26--2019-05-03,us,5AjINjwKyRvQJhSe2zpPHi
357,28.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4067579.0,2019-04-26--2019-05-03,us,78QR3Wp35dqAhFEc2qAGjE
358,29.0,Faucet Failure,Ski Mask The Slump God,4019219.0,2019-04-26--2019-05-03,us,1ThmUihH9dF8EV08ku5AXN
359,30.0,a lot,21 Savage,3829563.0,2019-04-26--2019-05-03,us,2t8yVaLvJ0RenpXUIAC52d
360,1.0,Homicide,Logic,13489911.0,2019-05-03--2019-05-10,us,0Lw6aQcBFWTQ9m4MSwwwes
361,2.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,11100517.0,2019-05-03--2019-05-10,us,6u7jPi22kF8CTQ3rb9DHE7
362,3.0,bad guy,Billie Eilish,9700320.0,2019-05-03--2019-05-10,us,2Fxmhks0bxGSBdJ92vM42m
363,4.0,If I Can't Have You,Shawn Mendes,9366781.0,2019-05-03--2019-05-10,us,6LsAAHotRLMOHfCsSfYCsz
364,5.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,8288423.0,2019-05-03--2019-05-10,us,4Sib57MmYGJzSvkW84jTwh
365,6.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7740415.0,2019-05-03--2019-05-10,us,3KkXRkHbMCARz0aVfEt68P
366,7.0,Talk (feat. Disclosure),Khalid,6858167.0,2019-05-03--2019-05-10,us,6TqXcAFInzjp0bODyvrWEq
367,8.0,Truth Hurts,Lizzo,6747228.0,2019-05-03--2019-05-10,us,5qmq61DAAOUaW8AUo8xKhh
368,9.0,Old Town Road,Lil Nas X,6743803.0,2019-05-03--2019-05-10,us,53CJANUxooaqGOtdsBTh7O
369,10.0,MIDDLE CHILD,J. Cole,6708844.0,2019-05-03--2019-05-10,us,2JvzF1RMd7lE3KmFlsyZD8
370,11.0,Sanguine Paradise,Lil Uzi Vert,6468541.0,2019-05-03--2019-05-10,us,3XiNC94b4Tq1xwv70sQJGN
371,12.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,5939256.0,2019-05-03--2019-05-10,us,1wJRveJZLSb1rjhnUHQiv6
372,13.0,Wow.,Post Malone,5673871.0,2019-05-03--2019-05-10,us,6MWtB6iiXyIwun0YzU6DFP
373,14.0,7 rings,Ariana Grande,5318604.0,2019-05-03--2019-05-10,us,6ocbgoVGwYJhOv1GgI9NsF
374,15.0,Going Bad (feat. Drake),Meek Mill,5186354.0,2019-05-03--2019-05-10,us,2IRZnDFmlqMuOrYOLnZZyc
375,16.0,Sucker,Jonas Brothers,5170585.0,2019-05-03--2019-05-10,us,4y3OI86AEP6PQoDE6olYhO
376,17.0,Murder On My Mind,YNW Melly,5106310.0,2019-05-03--2019-05-10,us,7eBqSVxrzQZtK2mmgRG6lC
377,18.0,Suge,DaBaby,4938002.0,2019-05-03--2019-05-10,us,2gwkD6igEhQbDQegRCcdoB
378,19.0,Pop Out (feat. Lil Tjay),Polo G,4895448.0,2019-05-03--2019-05-10,us,5AjINjwKyRvQJhSe2zpPHi
379,20.0,Pure Water (with Migos),Mustard,4758731.0,2019-05-03--2019-05-10,us,63cd4JkwGgYJrbOizbfmsp
380,21.0,Paradise,Bazzi,4569285.0,2019-05-03--2019-05-10,us,7njKgVl3AnLflRad38o7AG
381,22.0,Envy Me,Calboy,4508028.0,2019-05-03--2019-05-10,us,05t7JMip6JrLuSrMV5yYjX
382,23.0,bury a friend,Billie Eilish,4488461.0,2019-05-03--2019-05-10,us,4SSnFejRGlZikf02HLewEF
383,24.0,Robbery,Juice WRLD,4472602.0,2019-05-03--2019-05-10,us,6Hj9jySrnFppAI0sEMCZpJ
384,25.0,when the party's over,Billie Eilish,4441982.0,2019-05-03--2019-05-10,us,43zdsphuZLzwA9k4DJhU0I
385,26.0,Boy With Luv (feat. Halsey),BTS,4357758.0,2019-05-03--2019-05-10,us,5KawlOMHjWeUjQtnuRs22c
386,27.0,SOS,Avicii,4299150.0,2019-05-03--2019-05-10,us,6nDKrPlXdpomGBgAlO7UdP
387,28.0,wish you were gay,Billie Eilish,4043732.0,2019-05-03--2019-05-10,us,3Fj47GNK2kUF0uaEDgXLaD
388,29.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,4004301.0,2019-05-03--2019-05-10,us,78QR3Wp35dqAhFEc2qAGjE
389,30.0,Better,Khalid,3987253.0,2019-05-03--2019-05-10,us,6zeeWid2sgw4lap2jV61PZ
390,1.0,I Don't Care (with Justin Bieber),Ed Sheeran,14218045.0,2019-05-10--2019-05-17,us,3HVWdVOQ0ZA45FuZGSfvns
391,2.0,bad guy,Billie Eilish,10622252.0,2019-05-10--2019-05-17,us,2Fxmhks0bxGSBdJ92vM42m
392,3.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,10530838.0,2019-05-10--2019-05-17,us,6u7jPi22kF8CTQ3rb9DHE7
393,4.0,Homicide (feat. Eminem),Logic,9105962.0,2019-05-10--2019-05-17,us,2MuMD298IpYqKF367wegUd
394,5.0,If I Can't Have You,Shawn Mendes,8425599.0,2019-05-10--2019-05-17,us,6LsAAHotRLMOHfCsSfYCsz
395,6.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7713604.0,2019-05-10--2019-05-17,us,3KkXRkHbMCARz0aVfEt68P
396,7.0,Truth Hurts,Lizzo,7414311.0,2019-05-10--2019-05-17,us,5qmq61DAAOUaW8AUo8xKhh
397,8.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,6553789.0,2019-05-10--2019-05-17,us,4Sib57MmYGJzSvkW84jTwh
398,9.0,Talk (feat. Disclosure),Khalid,6504638.0,2019-05-10--2019-05-17,us,6TqXcAFInzjp0bODyvrWEq
399,10.0,Suge,DaBaby,6462100.0,2019-05-10--2019-05-17,us,2gwkD6igEhQbDQegRCcdoB
400,11.0,MIDDLE CHILD,J. Cole,6306081.0,2019-05-10--2019-05-17,us,2JvzF1RMd7lE3KmFlsyZD8
401,12.0,Old Town Road,Lil Nas X,5927052.0,2019-05-10--2019-05-17,us,53CJANUxooaqGOtdsBTh7O
402,13.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,5647658.0,2019-05-10--2019-05-17,us,1wJRveJZLSb1rjhnUHQiv6
403,14.0,Pop Out (feat. Lil Tjay),Polo G,5623325.0,2019-05-10--2019-05-17,us,5AjINjwKyRvQJhSe2zpPHi
404,15.0,Wow.,Post Malone,5443962.0,2019-05-10--2019-05-17,us,6MWtB6iiXyIwun0YzU6DFP
405,16.0,Sanguine Paradise,Lil Uzi Vert,5364699.0,2019-05-10--2019-05-17,us,3XiNC94b4Tq1xwv70sQJGN
406,17.0,Sucker,Jonas Brothers,5326697.0,2019-05-10--2019-05-17,us,4y3OI86AEP6PQoDE6olYhO
407,18.0,7 rings,Ariana Grande,4980869.0,2019-05-10--2019-05-17,us,6ocbgoVGwYJhOv1GgI9NsF
408,19.0,Going Bad (feat. Drake),Meek Mill,4853272.0,2019-05-10--2019-05-17,us,2IRZnDFmlqMuOrYOLnZZyc
409,20.0,Paradise,Bazzi,4830826.0,2019-05-10--2019-05-17,us,7njKgVl3AnLflRad38o7AG
410,21.0,Murder On My Mind,YNW Melly,4760438.0,2019-05-10--2019-05-17,us,7eBqSVxrzQZtK2mmgRG6lC
411,22.0,Pure Water (with Migos),Mustard,4628282.0,2019-05-10--2019-05-17,us,63cd4JkwGgYJrbOizbfmsp
412,23.0,when the party's over,Billie Eilish,4470989.0,2019-05-10--2019-05-17,us,43zdsphuZLzwA9k4DJhU0I
413,24.0,SOS,Avicii,4436020.0,2019-05-10--2019-05-17,us,6nDKrPlXdpomGBgAlO7UdP
414,25.0,Envy Me,Calboy,4354658.0,2019-05-10--2019-05-17,us,05t7JMip6JrLuSrMV5yYjX
415,26.0,Robbery,Juice WRLD,4341666.0,2019-05-10--2019-05-17,us,6Hj9jySrnFppAI0sEMCZpJ
416,27.0,bury a friend,Billie Eilish,4308115.0,2019-05-10--2019-05-17,us,4SSnFejRGlZikf02HLewEF
417,28.0,wish you were gay,Billie Eilish,3893323.0,2019-05-10--2019-05-17,us,3Fj47GNK2kUF0uaEDgXLaD
418,29.0,"break up with your girlfriend, i'm bored",Ariana Grande,3867375.0,2019-05-10--2019-05-17,us,4kV4N9D1iKVxx1KLvtTpjS
419,30.0,Drip Too Hard (Lil Baby & Gunna),Lil Baby,3851034.0,2019-05-10--2019-05-17,us,78QR3Wp35dqAhFEc2qAGjE
420,1.0,EARFQUAKE,"Tyler, The Creator",12408003.0,2019-05-17--2019-05-24,us,5hVghJ4KaYES3BFUATCYn0
421,2.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,10338550.0,2019-05-17--2019-05-24,us,6u7jPi22kF8CTQ3rb9DHE7
422,3.0,bad guy,Billie Eilish,9835079.0,2019-05-17--2019-05-24,us,2Fxmhks0bxGSBdJ92vM42m
423,4.0,I Don't Care (with Justin Bieber),Ed Sheeran,9642484.0,2019-05-17--2019-05-24,us,3HVWdVOQ0ZA45FuZGSfvns
424,5.0,Truth Hurts,Lizzo,8167889.0,2019-05-17--2019-05-24,us,5qmq61DAAOUaW8AUo8xKhh
425,6.0,Suge,DaBaby,7580781.0,2019-05-17--2019-05-24,us,2gwkD6igEhQbDQegRCcdoB
426,7.0,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,7538423.0,2019-05-17--2019-05-24,us,3KkXRkHbMCARz0aVfEt68P
427,8.0,I THINK,"Tyler, The Creator",7430723.0,2019-05-17--2019-05-24,us,4f8Mh5wuWHOsfXtzjrJB3t
428,9.0,If I Can't Have You,Shawn Mendes,6949104.0,2019-05-17--2019-05-24,us,6LsAAHotRLMOHfCsSfYCsz
429,10.0,Nightmare,Halsey,6730961.0,2019-05-17--2019-05-24,us,340UVheS8z3ncW9TTUhAbc
430,11.0,Pop Out (feat. Lil Tjay),Polo G,6485344.0,2019-05-17--2019-05-24,us,5AjINjwKyRvQJhSe2zpPHi
431,12.0,Talk (feat. Disclosure),Khalid,6284353.0,2019-05-17--2019-05-24,us,6TqXcAFInzjp0bODyvrWEq
432,13.0,RUNNING OUT OF TIME,"Tyler, The Creator",6224243.0,2019-05-17--2019-05-24,us,5QvBXUm5MglLJ3iBfTX2Wo
433,14.0,Homicide (feat. Eminem),Logic,6161384.0,2019-05-17--2019-05-24,us,2MuMD298IpYqKF367wegUd
434,15.0,MIDDLE CHILD,J. Cole,6122079.0,2019-05-17--2019-05-24,us,2JvzF1RMd7lE3KmFlsyZD8
435,16.0,NEW MAGIC WAND,"Tyler, The Creator",5893275.0,2019-05-17--2019-05-24,us,0fv2KH6hac06J86hBUTcSf
436,17.0,IGOR'S THEME,"Tyler, The Creator",5815689.0,2019-05-17--2019-05-24,us,51RN0kzWd7xeR4th5HsEtW
437,18.0,A BOY IS A GUN*,"Tyler, The Creator",5652691.0,2019-05-17--2019-05-24,us,1nXZnTALNXiPlvXotqHm66
438,19.0,Old Town Road,Lil Nas X,5586760.0,2019-05-17--2019-05-24,us,53CJANUxooaqGOtdsBTh7O
439,20.0,Wow.,Post Malone,5336772.0,2019-05-17--2019-05-24,us,6MWtB6iiXyIwun0YzU6DFP
440,21.0,WHAT'S GOOD,"Tyler, The Creator",5273580.0,2019-05-17--2019-05-24,us,6bOkaEXc5CopinGazSLokx
441,22.0,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,5270133.0,2019-05-17--2019-05-24,us,1wJRveJZLSb1rjhnUHQiv6
442,23.0,Sanguine Paradise,Lil Uzi Vert,5161912.0,2019-05-17--2019-05-24,us,3XiNC94b4Tq1xwv70sQJGN
443,24.0,PUPPET,"Tyler, The Creator",5054691.0,2019-05-17--2019-05-24,us,0wEC0GNF74lAqrEFZJMl1m
444,25.0,Sucker,Jonas Brothers,4827206.0,2019-05-17--2019-05-24,us,4y3OI86AEP6PQoDE6olYhO
445,26.0,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4781866.0,2019-05-17--2019-05-24,us,4MsUsFfWseB9M2plGJyuIw
446,27.0,"GONE, GONE / THANK YOU","Tyler, The Creator",4764191.0,2019-05-17--2019-05-24,us,1hz7SRTGUNAtIQ46qiNv2p
447,28.0,7 rings,Ariana Grande,4623827.0,2019-05-17--2019-05-24,us,6ocbgoVGwYJhOv1GgI9NsF
448,29.0,Murder On My Mind,YNW Melly,4516439.0,2019-05-17--2019-05-24,us,7eBqSVxrzQZtK2mmgRG6lC
449,30.0,Pure Water (with Migos),Mustard,4486563.0,2019-05-17--2019-05-24,us,63cd4JkwGgYJrbOizbfmsp
450,1.0,The London (feat. J. Cole & Travis Scott),Young Thug,11666746.0,2019-05-24--2019-05-31,us,7DcvwMAiqKJQD1rrdfxSDx
451,2.0,EARFQUAKE,"Tyler, The Creator",10377249.0,2019-05-24--2019-05-31,us,5hVghJ4KaYES3BFUATCYn0
452,3.0,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,10327175.0,2019-05-24--2019-05-31,us,6u7jPi22kF8CTQ3rb9DHE7
