,0
1168,1Y4FUedllg2jNVA5BRIwEc
1169,1fRaznZsAB2i63TtmYv2Hc
1170,39NDBdU5Xkm5pCFGa5kZtI
1171,4Whem9s6OoP7yFT60m2tU9
1172,3t5OV1asJHmOlf23T08CLv
1173,7LMhBkdtPEIj0mHQsJ4NyY
1174,0RC23Ua9z3HUD9ssrX2VGj
1175,45P9g6kUb7itdonjjGjDdS
1176,4EHoVmJIqvuFjjf06vqBYn
1177,5F51taSDqgSZhhEEBZAsQT
1178,0y5CnV2idm2KkQEudDjfDT
1179,1fvCggAYrW0VtCljtqv4h2
1180,3Cn1FSSTXeQ7hCfrbizrD0
1181,2ezKXygNO30pXyDQXkm6oD
1182,2ce4J8eyrjLRCQlmEx7qRL
1183,5YPdqu3RMZnFwzcjerbXsA
1184,31EqumBCMNGK3kt1sSL4gV
1185,78rJ1sCb3Rj27CLxjzL8xU
1186,0BYRNNNP4Uyb0jPcF0O8Mb
1187,6cX1iTffMIAU8lEWSOYIIO
1188,19979A0SB0uw7JOQEjuusA
1189,14mHfNsSHN0FbLftyjrV9g
1190,0zXXqCxifU2u8jfW2r4POb
1191,5HCXMBxZIVaVLXpyoqPM3g
1192,6Q91HCaRZ8XxieoPq2Quyq
1193,1KfrNg09YNI1sV7oNguaHY
1194,1Knctxx9vGZxpZfF66BIEa
1195,1Knctxx9vGZxpZfF66BIEa
1196,3B168KiYLmgSXEK17aaOgX
1197,0ZTjo2BjVAicpu6LRusfeg
1198,5JoV39MFYbvWZwJlxq2722
1199,3wwo0bJvDSorOpNfzEkfXx
1200,2qxmye6gAegTMjLKEBoR3d
1201,2qxmye6gAegTMjLKEBoR3d
1202,481idAnpIOHEjR4YPsbA0y
1203,28nrOocj11pS0UVH2VM6b5
1204,6xtcFXSo8H9BZN637BMVKS
1205,5ubwXXOsH9bUhZsQ0Cybha
1206,2uBhGx3m5iJrtsql8Qk00j
1207,5t4VSTxtgOvcAsk5FcKnh7
1208,6GzApXoBQiiAjak3tOQfV3
1209,3vCzerngFaftC640dbuh8B
1210,4Vxu50qVrQcycjRyJQaZLC
1211,2kE1kZsviGocAWzUqYO7Mv
1212,2bSk87AVkCIIC3Bcligq1z
1213,5rYpwP1dHWGVMrSZbTmt3e
1214,00oxpDWTun5bKn8VYuPiyd
1215,7nUBKIFijTXrZuq0k2nsgZ
1216,02DylNP4HxYaYMbqM4dGHr
1217,0Zp9nCq2j9AXJoZ6mn3kzF
1218,3uYDO9dPLTVrgfwg7EYXSf
1219,4jAIqgrPjKLTY9Gbez25Qb
1220,0sdbFOyfgAhAhWq8DpzkaW
1221,1ak4qfZFxNy2Sg2dow5hQ9
1222,3dFR132gzO8jxD57R2gid3
1223,1060gzllf4b0UETAXisR5l
1224,7z3dPHwGxeK4fD6fYFDwiS
1225,6RnkFd8Fqqgk1Uni8RgqCQ
1226,6RnkFd8Fqqgk1Uni8RgqCQ
1227,3fMKnwiByu9yfeD5ISn9Et
1228,4EivmOT13NMpNSfTKn9p4s
1229,2IssBpPtHcViZL5vYQNHhA
1230,4iofzIDFis7aqFmcToJJHJ
1231,32P4qhYWGe9XEQE2XGgfdP
1232,0lks2Kt9veMOFEAPN0fsqN
1233,20EmzsRBgZSEVbZWp0fqtx
1234,0p2HZtrsoJKgIYVAx0XDA5
1235,2zWxPpMXAY4RTxxFnU3Vx7
1236,4VHhltj6aUxZJWnImrXDhC
1237,13zhyZhlM0VzUpEW8aShcp
1238,0y2Zvt89QMAZ9gEYvB5hpO
1239,60eOMEt3WNVX1m1jmApmnX
1240,2FHdoPa5aWaAmjuf362KJ0
1241,1glJzSUiShhraXl8zjgD22
1242,0xfgIPgJLvhX1GTQUxq7Lh
1243,54K7AZoGpQklpygKrxZlKN
1244,6nVm313QmsPlNllntTart1
1245,7CKR3FcBqSsGcgce0ECe1z
1246,7LH2UUuyMHt7035PLZQ8wx
1247,2VVqxQhALecXvaArlZSVXr
1248,69o00fGvsei250jH7bF781
1249,5TI10v8sy9VPp5YhVRVK1f
1250,5w5fbyYHo5129Ce4c7qeWa
1251,3420nZEhm99I1bLc6Yx4XH
1252,7A0IJM6FR1HQphfdfN66pI
1253,0AbscoxNUBOrmEpePPEVb7
1254,4qKcDkK6siZ7Jp1Jb4m0aL
1255,3Ol2xnObFdKV9pmRD2t9x8
1256,3Ol2xnObFdKV9pmRD2t9x8
1257,6X0B2Z6ce3aPosw5osmI5p
1258,3UUPQ4sAtAVnkcaSr06NBi
1259,1l9G7M8gNyQsgOGWZGoQsT
1260,7epGknfpAlH1u33S71Ur1o
1261,7epGknfpAlH1u33S71Ur1o
1262,6ho0GyrWZN3mhi9zVRW7xi
1263,3GZD6HmiNUhxXYf8Gch723
1264,2bQxqezLVNiJVeLO0RWPON
1265,66wFe9EnlHzWEVMKaqvQSO
1266,3DrRtOEaOMZtPYnPCkUSIV
1267,0lG6QM1jjbbX5UUn3DPmrZ
1268,79esEXlqqmq0GPz0xQSZTV
1269,77hI6DJ12C9WohWk8XUhto
1270,5KfKPfX5cZvOuHoy9io65A
1271,68449VKGwYShObwI2UFdFt
1272,3cWI6Hj9LQ0MfMuhw9uSMc
1273,2t8yVaLvJ0RenpXUIAC52d
1274,0u2P5u6lvoDfwTYjAADbn4
1275,5yFi22xR77stmM6Xshg7IH
1276,6uVzeU47Qzg0rrMneP5BNg
1277,1IdNGeJiTPdOiF6fsXGWns
1278,3K6U7TamNyVSWcFH8pCQHX
1279,5F5lmpwXkxAJtvZqEguTRo
1280,04CyO54TZk5tEylFg2Df41
1281,6WmIyn2fx1PKQ0XDpYj4VR
1282,7LB8TPFU1YJz8v4xoxFvEm
1283,45Egmo7icyopuzJN0oMEdk
1284,2QOGcpJlcCshoYT0gwvnyd
1285,4e0FYxSROat25pH16zMTZI
1286,5VSCgNlSmTV2Yq5lB40Eaw
1287,2WX8QMtZVO20ywltD9BoeM
1288,5BCwU5Bdcr3g0GqrqJ3FWg
1289,3yt5gznE6jWtd5KFYD3oBW
1290,0E8WJOFs2eWD67USh7C6Qd
1291,6qAzAmPBUpGrk7XADZHR5k
1292,0yB4jrSwN0bFtFRDR5vyMj
1293,2JqnpexlO9dmvjUMCaLCLJ
1294,270aLuFCbX32hhBr8MQyPM
1295,3y7P6EBYKZ2vHr28jqpMrc
1296,4XWnHzCRfRjaHRsTNeh3WR
1297,7JEUg9KqmpdIE5Nbb9ss66
1298,4UuGBDjt8gLXsANZqZxMBz
1299,52MNypbTWiwybwzhXvsPk5
1300,50kpGaPAhYJ3sGmk6vplg0
1301,1mUJCodnx6FNQ3CeHDLBBd
1302,4rKEmhNA19JezqVsSQS4yo
1303,7szhY56rkD20Ai9AxJaicE
1304,0u2P5u6lvoDfwTYjAADbn4
1305,1OWSsdbAXFyPDo6khogqAW
1306,7EiZI6JVHllARrX9PUvAdX
1307,3FEaEGTxYtCOaZmYGTx4LT
1308,3I3u1ToIan8l0FKA7wV1QO
1309,41Zl6ylPqRfIMTrvPAMa76
1310,3YwnbkVQ2LnUqQXon6Ga9W
1311,60SdxE8apGAxMiRrpbmLY0
1312,2vBiZ7nBe0OqTZKWGP0s4K
1313,2vBiZ7nBe0OqTZKWGP0s4K
1314,4vKltMFviBKMdhYu3FDLY0
1315,6dJODklApmve5IzgKWUqV2
1316,6dJODklApmve5IzgKWUqV2
1317,5gWtkdgdyt5bZt9i6n3Kqd
1318,79JBjIq90BrQ8Ws0pUhlzD
1319,2Ul7yRZaxGcWCzQg7m632Z
1320,22oEJW6r2rMb9z4IntfyEa
1321,4IgP2sTH5RYOpx9gbHQyMT
1322,3bNCifwGPjqeeqzpjrFG9k
1323,5NqOsPI4rA9Bl6LcCftzI2
1324,6zGTjEZ2zpLbl5Ij7vzTsi
1325,1k9B8MqhGKbVV3dTpwUxn5
1326,08E0TIudwefGjA27W4zrnf
1327,2EhJijFUs0WUmNClDBpYJq
1328,23vpjrt7G0ERE2L95dyxdI
1329,5gW5dSy3vXJxgzma4rQuzH
1330,0AYbVoeF03NYhM0fvKjAuU
1331,27356GVuMPFWiJSZCragoM
1332,27356GVuMPFWiJSZCragoM
1333,6H3Wa6hWR9DRMzMSd4pZkT
1334,0ZHILXmUaVSLEOCWxPQ1ga
1335,62o8KoI44JfN7aYxgTnPvh
1336,1B0BQaSRHxhI0AUlItY3LK
1337,0Eqg0CQ7bK3RQIMPw1A7pl
1338,71WmcYK7gru8Ka7Tpicd6O
1339,2fSW54bA6x2iWePU7rpCiP
1340,2fSW54bA6x2iWePU7rpCiP
1341,64IRsSyqwD0CBbFAfrR0rT
1342,3RauEVgRgj1IuWdJ9fDs70
1343,2xfPdbWVd76RDhxUPjBNba
1344,4KTU5aa5s547f1JF5DImhF
1345,5CXS4IGvQ985BJ3RDqFPVw
1346,0XuzMyxDpctWWdJZLqZX5L
1347,060RNnzoMay3wKJek1faPc
1348,09lmraDvzBT3pUQ2rUtJzK
1349,6Yqmv7XJLCrQEauMbPGZSw
1350,6Yqmv7XJLCrQEauMbPGZSw
1351,6x5LBP3nYXVdIDoomChGr3
1352,6OG05bPAwUuV3OMvy2Vy1P
1353,7oQmHEWjgoGGIGkOIff0Va
1354,1UIcqXAA24eg76EFWViwr5
1355,2a05MFdR1vtm8QVKFs1SGn
1356,2WTxIQ0ufU7AxT43ZKpllY
1357,3iOqivy61CFqjcvAbcAU9u
1358,1Qa0Y05al633fG8f9Peytc
1359,3mKIS7svYfwxiwRWIi1tmK
1360,6jMbPsH6lTOLs5n8Af26AG
1361,2AY1UAimvTqjJC8vDJsOyy
1362,6048PvsVSiBbJnljc22wQJ
1363,0t4z0WaQomQqPONghWn8c2
1364,5Xhqh4lwJPtMUTsdBztN1a
1365,5Xhqh4lwJPtMUTsdBztN1a
1366,4ggiDYAkJ7Yk8d5xOr7Xjo
1367,01ECYyqU9hb7UxONK4BiGB
1368,6XddLa3bdlJJQC6sImufdH
1369,40YcuQysJ0KlGQTeGUosTC
1370,0OgX5NA7KFx8FCr5W0HYl9
1371,61nCSTWibYpmpMnGkcMZDb
1372,1OanwtMB8mJvkHMkjJYI2a
1373,4etV43Qb0OBbMcxiLDVwSo
1374,2b8fOow8UzyDFAE27YhOZM
1375,0AS63m1wHv9n4VVRizK6Hc
1376,2hzMLdIp8Q48wTZ9yqc4bm
1377,7EzdQnopwog0YWUoRBEowX
1378,27xFMBWh15wyYGGAVrEMuK
1379,116H0KvKr2Zl4RPuVBruDO
1380,3B9vJvi2Z6ws4wjNTQMYAc
1381,6ZUBqOrjrdmkP4eLQLBeaq
1382,6ZUBqOrjrdmkP4eLQLBeaq
1383,6ZUBqOrjrdmkP4eLQLBeaq
1384,3GxGAhRowXixzk521JQpZu
1385,1DpozPCjfREUoHgic8dvIw
1386,74vs7PD7iG2GnWUGnb8Yuq
1387,09IStsImFySgyp0pIQdqAc
1388,6TodWdTSDfzwgYynTZSvJn
1389,20FZrLl9zSbO9b3DhaqO6M
1390,4nBcGqwztDJ29cyHVJtXsB
1391,43YQDj1KOPMFAUcTEPKy4p
1392,4qQj5RXJk7zaz5EUIgs5y1
1393,7uzmGiiJyRfuViKKK3lVmR
1394,7uzmGiiJyRfuViKKK3lVmR
1395,5uLZ3YIQGC0mOk6q3lJ6Ng
1396,0ijiuWyVbNzg6Kw1Z1BVb8
1397,4rHZZAmHpZrA3iH5zx8frV
1398,1SyHf758OvYbPqewRGDznd
1399,5mE2RcGPPbE4gNoLB6FYPf
1400,3pjYExKIk9vJJu5FMtAPDH
1401,4WSbFi3yvVmaS2JGYu0h7P
1402,4WSbFi3yvVmaS2JGYu0h7P
1403,7rC5Pl8rQSX4myONQHYPBK
1404,0gpYL1he4OGJxv42tT747l
1405,0dbTQYW3Ad1FTzIA9t90E8
1406,0dbTQYW3Ad1FTzIA9t90E8
1407,5ry2OE6R2zPQFDO85XkgRb
1408,1vBeIXlzbAieGoDqInav5j
1409,5jEcSol3KvaNc12SMyQcOu
1410,2tl23RrczaSyVeiCwWzVDs
1411,34GJybXFC4pFhRtk8JtAGv
1412,2UREu1Y8CO4jXkbvqAtP7g
1413,3xZ9W1VCQYMV7Vq8UV2lAq
1414,5UKDiwcJsDRalaJBSHoSbZ
1415,55UCRHfezMCFfbGy0tfjTG
1416,55UCRHfezMCFfbGy0tfjTG
1417,55UCRHfezMCFfbGy0tfjTG
1418,54okYiE93tpnJ44Y7NLL1q
1419,0JP9xo3adEtGSdUEISiszL
1420,0JP9xo3adEtGSdUEISiszL
1421,0WkapTWP1Z1kJqxj2Hjzcl
1422,1gVgkQFOKa8Wc1HYsJtPdH
1423,01vv2AjxgP4uUyb8waYO5Y
1424,79LAFAkR1ATb4iIQvZuCL0
1425,2WyRfGeHo97VC5mP1BBSzr
1426,1AT4xjNarTswd0UZ5FlmKF
1427,5qGizZYD1lbhGFdTR1yoFv
1428,5Z6UMh8TMzxXslMc3bRXy1
1429,0w0kClmKsQz5A6OecdwhVt
1430,1BuTNbYxxFYezD1tT8AJR9
1431,7LcfRTgAVTs5pQGEQgUEzN
1432,7LcfRTgAVTs5pQGEQgUEzN
1433,2c8uFASaLQMo9CLkpb1lDo
1434,4tHSehqtEM6UJLSwnhrARi
1435,2PxGGRmj5yunYdNF2Ud2vm
1436,7q8cy4uoA2itYATsKeXhcq
1437,4Z2s8VRI8WEZyU0xeqnlJD
1438,2BIwojQkhQYB5lPVoqMXTo
1439,5gW3kI83886nVV9apaFLWu
1440,5HeKOKc4phmLn8e4I7EkzD
1441,6d1omo9yebzWfbjZLKA9lN
1442,33q4ENIRByGmdKeRWoIfSm
1443,2C54bVZYy3pOlctZPDzQZ7
1444,4T7cJdrTRqOBESPYfvfj2x
1445,2OFrAsP5Vrcb0DtsPNsm54
1446,4NeOWqHmlrGRuBvsLJC9rL
1447,07K610YCf6q6uE5THimBb3
1448,60wxK3idlzc3lykP8cYZ2l
1449,4NiehSBQthimPzRsVeOgCT
1450,0CcqWuAEJC93K8cBMbAjgI
1451,339xlPKDLkEkFBFkMfAFfJ
1452,3fHgqkRp331r3W0WtUGBGr
1453,4SkYTbhvBotpFZKCspQhN7
1454,0qMbanesLAELxhCG3EZVVe
1455,5mDvQOjN6s1ctZJf4SNT5F
1456,7hbk4BaF66O09R1gq0bKwj
1457,0wbnC9AUenxp613TYaJsGK
1458,1SZV0tumNCBKy3q4ntFPvn
1459,7tl4f3AQwC1ZfHSEhMOWdu
1460,2FY7b99s15jUprqC0M5NCT
1461,6K2anECyrckidwf5wxS78Q
1462,6BJbOXDlgVAXSaq6wYFYT2
1463,0mFkb9lXyTIrhy5nPAyrs5
1464,2mE82x2nYk5GA27xNGlLkD
1465,5kprxqsCHKz3c6KMIRQrNL
1466,4sm4HhZqRsUdWaW4QZdxg0
1467,0sXvjZV7p4uvyPN4uQo3FH
1468,5wxurz8J6YlyQRNnGN8zXS
1469,0B2hCEoIf0kEpuPrXF5ZFW
1470,1QJvq84l7YcVCyIkGA602c
1471,1IRqk13j5Lq0M1WInd6jfv
1472,5eHYF98ATwMIAFYvZJi1Bt
1473,2uRz1DAgAuK7CObjr1Lepu
1474,7BmWDAlFk1DCL60I435oaE
1475,7cEZShpmZ7dencnV8ibyUS
1476,6wWaVoUOzLQJHd3bWAUpdZ
1477,3P6zjYxB5sqnNGyd3QRBDz
1478,3QdBvvYJ9k1CES1e9aYvaA
1479,3bH4HzoZZFq8UpZmI2AMgV
1480,3A2W7jBX59x1g6YM4og73Z
1481,1skbBRLhikv2HatJlAIAzL
1482,31VOknKjFrEX47bZXzqcoF
1483,5tVmNtMvCCABF6u2IyLLjX
1484,6LyeDREg7gRqUPsqYAegrH
1485,278kSqsZIiYp8p3QjYAqa8
1486,3CA9pLiwRIGtUBiMjbZmRw
1487,3CA9pLiwRIGtUBiMjbZmRw
1488,09FfQO3PqHO4HIJL511Ksi
1489,5SehvGGC53A7SZKCLXQcyt
1490,5T3rp70MEW4XnWv82BDVey
1491,29WtjZlOl5MbzC3lhllMNv
1492,2LwodLGnuRGcqZA14BgeMZ
1493,3gTp4KG5WhiXUV3Q7OGBnD
1494,5WvAo7DNuPRmk4APhdPzi8
1495,6OaVWaGfhXn70ZJfdVcabn
1496,3g2738D4yQGvjZ4xupIr95
1497,4HFo810T6HpGX9lXwMixWt
1498,4HFo810T6HpGX9lXwMixWt
1499,5qFeMRz4TvetPmzjre9Dq7
1500,7ssFG94tZHpX9vbIFM0GVH
1501,5fzCmtWC4N4i8g3cB8WrFW
1502,6onLsl9QsSdUiVunHQL7R3
1503,0t8JOzEtcuRsgPen9Oa5ky
1504,3dJecOICXVH0e9oDU6wDyN
1505,5Tb6K5YFvUNXREaGbDLn1m
1506,5Tb6K5YFvUNXREaGbDLn1m
1507,1G586ld1gbaECg4Bc6w40O
1508,35KV2Nuib6jPMVN00O8iba
1509,7hdw5gAGMyyn9z0XgfTv1j
1510,4cZ3UsiKd1kUQIaq4BFIj2
1511,6rLQZW36LaEUGWl3sWTg7v
1512,26oZOwsCywHXPRvLVORbgw
1513,04MLEeAMuV9IlHEsD8vF6A
1514,0OlS52TmtK2gPaEtdmr7DN
1515,2qT1uLXPVPzGgFOx4jtEuo
1516,3b6fnyc2gS5tClPYKlZdoj
1517,5M8goiFYynmNxhueYW6grR
1518,2UNSjAMTbEYRVgj0VscPEA
1519,2oRw23oqcaJGKsPajsP8cv
1520,66XlMyAfZjJ24GVa2qPF9c
1521,1oMYET9xQB8XpxwTt2c5Dz
1522,2SPEg45ZaUFJCg9GwNmRvw
1523,33bUxQsbrR2Ue2sS9o1Naf
1524,0TlLq3lA83rQOYtrqBqSct
1525,0evt4UZbdhnHtcAnxkm6A1
1526,2qGn5nfND8fAksVPXd98hb
1527,7yfha8TaN0DVNGp180Z5Zr
1528,0CUInR1eGTZHYExHsIqAnp
1529,6TWoOOvqyMHBUuHpNS5Rre
1530,28FGV3ORH14MYORd7s5dlU
1531,7h7auhB99KXrWRLH1DUGbP
1532,7lRlq939cDG4SzWOF4VAnd
1533,4rCmMRTRtnLbfHECML488y
1534,2awExtNBABpwOFC78XViJd
1535,4hrpoqJMVE7FxBu1YWx0eQ
1536,27rdGxbavYJeBphck5MZAF
1537,2EDR9jb2Qn7E4eGZu8WGRD
1538,0l3jmZG3d68ahqy3lDVCfX
1539,3C2xQqHVkhA1Ht17SzPRke
1540,7zLYKWcXnYeHHWidalz7rj
1541,7zLYKWcXnYeHHWidalz7rj
1542,7i4FrliOhykU6yxoue8Y9e
1543,3YRCqOhFifThpSRFJ1VWFM
1544,4GKcaqt6PFor4siHXMO42e
1545,6UCBsR9qy21g6DtXq9CdAv
1546,7i2DJ88J7jQ8K7zqFX2fW8
1547,6arLnfArtdWKOcCYzDd4rS
1548,2KrHM3YwVwewEAxss7iuj7
1549,2rYyq0b3XWwmWl0k727OVG
1550,74lnM5V6ecvoTPV0fvptx9
1551,733c1CWmIGymoQXdp7Us88
1552,2SRVj6ceeIffVEm9NFyRHI
1553,3ILCRZ5hi5px8aXgypUVwB
1554,7hDVYcQq6MxkdJGweuCtl9
1555,3yuFexYOxPrKYtwikc2YwV
1556,2RKmGDTq840oLpKC0WOaCr
1557,3JAeYOjyJodI4PRs44lx2l
1558,1SVB8LWWpBhy5GI6UUGrpS
1559,6PoKfDY78ih5OveWirggRX
1560,5J6D8QvlGZw9g5x38fAnjE
1561,77VLYTyrdlHEWcjhjQoXlz
1562,1ISsiC4Fw6f96kZQegLGiJ
1563,0F3fscqwFqD52Tpbep5hBW
1564,2U12JbtnFSYa5Av5wEcEDX
1565,38844QuZDlnt44uHPrSA3S
1566,5ToJzoVfLYyF7ohMOBNObi
1567,0ToHhkK4qtwEyKOxhQpMbJ
1568,7sormsdEi2yxGsUn7bUjyx
1569,5BCGRk9QH9aObt68S7kaz5
1570,74ZovzRxHBvCq5yIwe8boh
1571,18ULKfQl3KpCnklAKFfO2t
1572,1ql9UO3B5T3qP3NOAg0rr0
1573,7HIQfzq7uFZNZUxzK2OjbH
1574,2YpeDb67231RjR0MgVLzsG
1575,3cHzrMhfYJOItIZd0kPVUR
1576,1ee8Jidquj57bOaMibrnQT
1577,1cM25iyn6zKOfnywTNtvyb
1578,0B2ZuTLZnWQ6gz8RlNwBu1
1579,6WofLoHMrztHl9U51VBu4L
1580,3OjNkFFZavF89xvRqWCXmU
1581,3OjNkFFZavF89xvRqWCXmU
1582,1PoJXULCvl03b1fiZmMxmd
1583,6LP5qQvZAvR6PNZqysxmhS
1584,6Vmb8Ru0BvjWGozOVGApRd
1585,27r2uANqwK7XbsiAZnzf9e
1586,2weuLbzYrptvPuAWykOI0V
1587,5ltxzqmt4Ep0ssR3hIf9dp
1588,7ef4DlsgrMEH11cDZd32M6
1589,4k80K0b6KZ2QjAYkXON7q6
1590,4bkS139R86PjVhqJ0sKdpC
1591,0T6RSXxFhW8dRTWHI604ld
1592,7pwAOy7WJBeSBPbH9lXvI8
1593,0DiWol3AO6WpXZgp0goxAV
1594,0Jn8HMGekF6QhOOJzWD9d8
1595,74fQgHleHZ4V7Gm1XYcGkj
1596,5trCWbYtza0QUxdmF9HAPX
1597,6uU0Hu8oVk9gBihokcrDMH
1598,0YHqyIiqJ6QoKKLMDkbcbL
1599,2AKwcNHeGAqCpD6etK425X
1600,2ibdYmH7GRHNnUcBa6kbnG
1601,7ujW5DGryDJwFQpYqrtulh
1602,2TLDilmv1UmRTfyb7f2Hrx
1603,52pWggDlN5mVeX111i06PP
1604,2NyWdxhlqyrt91PE6Yzf9u
1605,1CLUtToY6V0jn79UPtf5VA
1606,6Vmb8Ru0BvjWGozOVGApRd
1607,6ju6HrqdBszcAmSqbxNPQ3
1608,4JSDMODQLLa35g8PsOM26o
1609,5SVARIypUactzhS79rk6x8
1610,2uhEKg8kIzpdvz4gyy6x8W
1611,7BbtvJqWnQRt8gSrWbUVym
1612,2CTN6UuO2dNEVZXR0DJVk2
1613,7IZ7S595rr4Q3E1Zga1Jev
1614,4lJ6YVXQ0jUk5ILu0PSrA4
1615,6naxalmIoLFWR0siv8dnQQ
1616,6XOdosD9300UayFoY52NJE
1617,1Ouddr47W1oaAhj2ER32kq
1618,4d3f4E5B2i4pGqElKXaHYv
1619,5Jdob8VuV2VzvOx1IUn5jm
1620,1Q3HtTFGxjmEljAw7Y0CaR
1621,1vpDzKbn44PaEEhhKTbMb6
1622,4vCAzANUWDE24URV6wQ4ra
1623,6Hgh47WXVKtXN5zGOu0hjI
1624,7DKSHIR389td3F1MrTOerW
1625,4WzhjxvLP95y7AMDy0Atwb
1626,3xrrDYEB0Tb3mBJ38Ghq6L
1627,2ue0yHbKwnsj8HXLLgMzVi
1628,1Ryw2NPudgM1SRGZx91RbL
1629,3sA7HKGzcKTVscdiTCrWpX
1630,4RC5YmcpCbRsX3AtRzoQeh
1631,06k5ZWQoJ44zNYlb49zBjc
1632,1N62wozuHCvczCkY4QidpP
1633,4KVGeUYe9KnzrJoSgbr0MN
1634,3A1BaBGT3HgzuDrV9pgX9v
1635,4hUR3thIs01mQUtVmZFJ8F
1636,1iGOI54dl6Ps1kYlSpPZzg
1637,2IoVnTEyj8NdFBpWoEFrMZ
1638,3YbtjYddK11NTDdUpC4nGp
1639,2QCzfOVQE1S014f5aWWCt6
1640,4zI04ezdmrN0lT2pHykYrd
1641,7kieCiVmj4StWHclc04u3M
1642,1oW4SXzoVd9Ebs8UjlXCvq
1643,0fxtkTrjWfcBjxjzLYBcG3
1644,7uUahoeqGNRMbpdeiLj1rS
1645,6Equas60YNlRXVeppeOyRv
1646,7EFmA3zysrOPJNRqhYCOVd
1647,0Rx0DJI556Ix5gBny6EWmn
1648,2tPcTFiQF9MbVUyjZ3zDhA
1649,3fpVWegR6YOS1Yk5HSMYIq
1650,1zQEwVuYnVRcpMdlKlnLs8
1651,4irYeuAi87yyGHcI4h9s0x
1652,4BH9zDv1Ys6kw0j3lU1hTx
1653,7KW3XQV5Or5CF57MYVj5h4
1654,3edzl4zvKFi0D3iuF6cs2f
1655,0JmiBCpWc1IAc0et7Xm7FL
1656,11L064movtyopGdLiX4sVg
1657,30YhyUmaegqSxsBICCeVzY
1658,3Nkqp3NSGWMXVVO08zGpN7
1659,47zaDP1ycAe75JHLNDgaUe
1660,1Hle8Xb0v0CE4xJR8Ezr89
1661,6RQ1fA92rn0HmMBpOsdxBp
1662,2NjeQLvFsfeKdZoA7dbfL1
1663,0Mk48GaMgw0qz0auSymuHd
1664,0tgVpDi06FyKpA1z0VMD4v
1665,0tgVpDi06FyKpA1z0VMD4v
1666,6nat4Z7iRKWVk1qngQqI0Q
1667,0Xcy81PsJCOO6mhLZaQyQ4
1668,1ung2kajpw24AaHjBtPY3j
1669,2l2UdSCApnIUcRMlQmq03d
1670,7daBwTiPNOVgoMUG4SICgh
1671,0XOnMqLQDO89iAg7dWWwnG
1672,113O9yo2Ayl4OsKfBdzbVh
1673,1HNkqx9Ahdgi1Ixy2xkKkL
1674,2Ol7kKQl9x3yCD1vA3B4xh
1675,1ibeKVCiXORhvUpMmtsQWq
1676,5r8mGKhCDIVWb3AG4hm0l0
1677,0PDUDa38GO8lMxLCRc4lL1
1678,19EnyPZhNPbRoCxAuv5pKD
1679,7dFERLugNJZUgtX1V3KA4b
1680,6eBrlbv2HMYcldwjoMWIrC
1681,1yILpfbu3ZHCgA04NOCXwK
1682,08fJC2HfOtk69eGJWBc9gC
1683,4tAroWdVxOsx5teIaZqEHm
1684,2xyx0o4xNOLLjBSbOOdcbA
1685,3wPK4mTmc3N5IU0SrrVlH4
1686,3fagdhMgH7nMWLxHEf9iw2
1687,3X3FzrA32EbYvu3n3526w4
1688,3uYOVV9hpYLk6scE9xvAqt
1689,5NhuU6acKHoJ77QbbCkQEy
1690,4F1yvJfQ7gJkrcgFJQDjOr
1691,1ZAyjvIk9YiD76yYy0TEG6
1692,2doDkXAkAs4QsmSzTtPj0N
1693,2rPSFKzGeqUWwfcCFVkkq3
1694,49COPp81lGS9Hl9OwKlsKl
1695,30lIB7UwSLy5qgkfYZEtB1
1696,6uFn47ACjqYkc0jADwEdj1
1697,5sbooPcNgIE22DwO0VNGUJ
1698,70CenQb599HjJDdGXdRFT1
1699,3oRuCzqdduzZ2CBhAtv8zO
1700,4tViDtaHuSLnh7HVJTrKhs
1701,381g0b6QZxC13SzA2HRMIc
1702,1BuZAIO8WZpavWVbbq3Lci
1703,7ycWLEP1GsNjVvcjawXz3z
1704,4j6GMcVcqZf1r0GDqMtYp6
1705,77UjLW8j5UAGAGVGhR5oUK
1706,2AaF78iCWISMWYog5RnSi5
1707,0oeW7qeQnBULDmDWsq4w5o
1708,5ngbvSnoZh1Kj5GUozoXfR
1709,7oW5YZZVeesParmVY7gx6s
1710,0brzJEyCEVzjAQsCgCqxqb
1711,0KyAGiNGUytG5JLxJu4F6l
1712,2JVwsN6viHjR9t5pCPQ4Br
1713,75wU86jr8iIiBVfD3kU3cU
1714,0Nwar8rweBUyfyuoyjjUvk
1715,6GSkLS2y4ZnnZsuRAj975K
1716,6MpCaSIOfqBqbMED4kXgNY
1717,0jZxuq04x40gwFCCcg3J31
1718,5N5k9nd479b1xpDZ4usjrg
1719,5N5k9nd479b1xpDZ4usjrg
1720,7sn0OyaKn1XKx18JjUZkSw
1721,2HZDTyDJw4bFK9VQd75m9B
1722,6z7jvqBQtyNLxaKALqT67c
1723,4mTPiriZxq8P9aDIqj4gNJ
1724,3swc6WTsr7rl9DqQKQA55C
1725,4Wh97e2OMThwy7x3resYAq
1726,7w87IxuO7BDcJ3YUqCyMTT
1727,04cd1MHVq1D8v1nuTZoCdv
1728,3j84U36KvLeXNDPv4t5pI8
1729,60ScLvpnf5C294YvspdXJF
1730,2IjyFRCRn8x1bEquOM3vxg
1731,4JS7PwFSIt32LBRGl4nM0A
1732,7Mm9znv8W1S1AaoZEgc2Jc
